Rosie's Dog Beach,4800 E Ocean Blvd,Long Beach,CA,"",Website,Naples Island Catalina Express Earl Burns Miller Japanese Garden Aquarium of the Pacific Long Beach Waterfront Long Beach Airport California State University Long Beach Toyota Grand Prix of Long Beach Scorpion Submarine The All American Melodrama Theater and Music Hall Rancho Los Cerritos Long Beach Convention & Entertainment Center The Pike at Rainbow Harbor Pine Avenue The Queen Mary Downtown Long Beach Long Beach Museum of Art The Walter Pyramid Long Beach Playhouse,http://www.tripadvisor.com/Attraction_Review-g32648-d3734981-Reviews-Rosie_s_Dog_Beach-Long_Beach_California.html
The Walter Pyramid,1250 Bellflower Blvd.,Long Beach,CA,90840,562-985-4949,"Owner description: This imposing edifice on the campus of California State University Long Beach, is one of only three pyramid-shaped buildings in the U.S. and is used for various functions including sporting events, gymnasium, conferences, weddings and filming for movies and commercials. « less  Naples Island Catalina Express Earl Burns Miller Japanese Garden Aquarium of the Pacific Long Beach Waterfront Long Beach Airport California State University Long Beach Toyota Grand Prix of Long Beach Scorpion Submarine The All American Melodrama Theater and Music Hall Rancho Los Cerritos Long Beach Convention & Entertainment Center The Pike at Rainbow Harbor Pine Avenue The Queen Mary Downtown Long Beach Long Beach Museum of Art Rosie's Dog Beach Long Beach Playhouse",http://www.tripadvisor.com/Attraction_Review-g32648-d284160-Reviews-The_Walter_Pyramid-Long_Beach_California.html
Long Beach Playhouse,5021 East Anaheim Street,Long Beach,CA,90804,Website,"Owner description: Long Beach Playhouse, in Long Beach, California, has produce theatrical plays for over 80 continuous years. In our two theaters; The Mainstage and Studio, we produce up to 16 plays per year including collaborations and special events with local artists and organizations. Our Mission: To serve our diverse community with quality theatre, a strong education program, and provocative-socially significant, classic and contemporary productions. To nurture and cultivate artists and audiences alike, encouraging the participation of all interested individuals.For season tickets and current plays, visit the website. « less  Naples Island Catalina Express Earl Burns Miller Japanese Garden Aquarium of the Pacific Long Beach Waterfront Long Beach Airport California State University Long Beach Toyota Grand Prix of Long Beach Scorpion Submarine The All American Melodrama Theater and Music Hall Rancho Los Cerritos Long Beach Convention & Entertainment Center The Pike at Rainbow Harbor Pine Avenue The Queen Mary Downtown Long Beach Long Beach Museum of Art Rosie's Dog Beach The Walter Pyramid",http://www.tripadvisor.com/Attraction_Review-g32648-d502921-Reviews-Long_Beach_Playhouse-Long_Beach_California.html
City Beach,2100 E. Ocean Boulevard,Long Beach,CA,"",Update attraction details,Naples Island Catalina Express Earl Burns Miller Japanese Garden Aquarium of the Pacific Long Beach Waterfront Long Beach Airport California State University Long Beach Toyota Grand Prix of Long Beach Scorpion Submarine The All American Melodrama Theater and Music Hall Rancho Los Cerritos Long Beach Convention & Entertainment Center The Pike at Rainbow Harbor Pine Avenue The Queen Mary Downtown Long Beach Long Beach Museum of Art Rosie's Dog Beach The Walter Pyramid Long Beach Playhouse,http://www.tripadvisor.com/Attraction_Review-g32648-d284153-Reviews-City_Beach-Long_Beach_California.html
The Dinner Detective Murder Mystery Dinner Show,200 Aquarium Way,Long Beach,CA,90803,866-496-0535,Naples Island Catalina Express Earl Burns Miller Japanese Garden Aquarium of the Pacific Long Beach Waterfront Long Beach Airport California State University Long Beach Toyota Grand Prix of Long Beach Scorpion Submarine The All American Melodrama Theater and Music Hall Rancho Los Cerritos Long Beach Convention & Entertainment Center The Pike at Rainbow Harbor Pine Avenue The Queen Mary Downtown Long Beach Long Beach Museum of Art Rosie's Dog Beach The Walter Pyramid Long Beach Playhouse,http://www.tripadvisor.com/Attraction_Review-g32648-d1435577-Reviews-The_Dinner_Detective_Murder_Mystery_Dinner_Show-Long_Beach_California.html
Skylinks Golf Course,4800 East Wardlow Road,Long Beach,CA,90808,562-421-3388,"Owner description: Eighteen-hole challenging design is an enjoyable experience for all players, which offers an exciting blend of water hazards, numerous bunkers and excellent fairways and greens. « less  Naples Island Catalina Express Earl Burns Miller Japanese Garden Aquarium of the Pacific Long Beach Waterfront Long Beach Airport California State University Long Beach Toyota Grand Prix of Long Beach Scorpion Submarine The All American Melodrama Theater and Music Hall Rancho Los Cerritos Long Beach Convention & Entertainment Center The Pike at Rainbow Harbor Pine Avenue The Queen Mary Downtown Long Beach Long Beach Museum of Art Rosie's Dog Beach The Walter Pyramid Long Beach Playhouse",http://www.tripadvisor.com/Attraction_Review-g32648-d284244-Reviews-Skylinks_Golf_Course-Long_Beach_California.html
Bixby Park,130 Cherry Ave.,Long Beach,CA,90802,562-570-1601,Naples Island Catalina Express Earl Burns Miller Japanese Garden Aquarium of the Pacific Long Beach Waterfront Long Beach Airport California State University Long Beach Toyota Grand Prix of Long Beach Scorpion Submarine The All American Melodrama Theater and Music Hall Rancho Los Cerritos Long Beach Convention & Entertainment Center The Pike at Rainbow Harbor Pine Avenue The Queen Mary Downtown Long Beach Long Beach Museum of Art Rosie's Dog Beach The Walter Pyramid Long Beach Playhouse,http://www.tripadvisor.com/Attraction_Review-g32648-d284149-Reviews-Bixby_Park-Long_Beach_California.html
Museum of Latin American Art,628 Alamitos Ave.,Long Beach,CA,90802,562-437-1689,"Owner description: Known as MoLAA, this combination museum and cultural center is devoted exclusively to contemporary Latin American art, including paintings, lithographs and sculptures, and also offers shows, classes, wine tastings, an open-air market gift shop and a restaurant. « less  Naples Island Catalina Express Earl Burns Miller Japanese Garden Aquarium of the Pacific Long Beach Waterfront Long Beach Airport California State University Long Beach Toyota Grand Prix of Long Beach Scorpion Submarine The All American Melodrama Theater and Music Hall Rancho Los Cerritos Long Beach Convention & Entertainment Center The Pike at Rainbow Harbor Pine Avenue The Queen Mary Downtown Long Beach Long Beach Museum of Art Rosie's Dog Beach The Walter Pyramid Long Beach Playhouse",http://www.tripadvisor.com/Attraction_Review-g32648-d104421-Reviews-Museum_of_Latin_American_Art-Long_Beach_California.html
Long Beach East Village Arts District,"",Long Beach,CA,"",Update attraction details,Naples Island Catalina Express Earl Burns Miller Japanese Garden Aquarium of the Pacific Long Beach Waterfront Long Beach Airport California State University Long Beach Toyota Grand Prix of Long Beach Scorpion Submarine The All American Melodrama Theater and Music Hall Rancho Los Cerritos Long Beach Convention & Entertainment Center The Pike at Rainbow Harbor Pine Avenue The Queen Mary Downtown Long Beach Long Beach Museum of Art Rosie's Dog Beach The Walter Pyramid Long Beach Playhouse,http://www.tripadvisor.com/Attraction_Review-g32648-d592047-Reviews-Long_Beach_East_Village_Arts_District-Long_Beach_California.html
East 4th Street,"",Long Beach,CA,"",Website,"Owner description: Shoppers looking to buy vintage clothes, furniture and other memorabilia from the 1950s up through the '70s will enjoy the many shops that span more than two-blocks on this popular, busy street. « less  Naples Island Catalina Express Earl Burns Miller Japanese Garden Aquarium of the Pacific Long Beach Waterfront Long Beach Airport California State University Long Beach Toyota Grand Prix of Long Beach Scorpion Submarine The All American Melodrama Theater and Music Hall Rancho Los Cerritos Long Beach Convention & Entertainment Center The Pike at Rainbow Harbor Pine Avenue The Queen Mary Downtown Long Beach Long Beach Museum of Art Rosie's Dog Beach The Walter Pyramid Long Beach Playhouse",http://www.tripadvisor.com/Attraction_Review-g32648-d284167-Reviews-East_4th_Street-Long_Beach_California.html
International City Theatre,300 East Ocean Blvd.,Long Beach,CA,90802,562-436-4610,Naples Island Catalina Express Earl Burns Miller Japanese Garden Aquarium of the Pacific Long Beach Waterfront Long Beach Airport California State University Long Beach Toyota Grand Prix of Long Beach Scorpion Submarine The All American Melodrama Theater and Music Hall Rancho Los Cerritos Long Beach Convention & Entertainment Center The Pike at Rainbow Harbor Pine Avenue The Queen Mary Downtown Long Beach Long Beach Museum of Art Rosie's Dog Beach The Walter Pyramid Long Beach Playhouse,http://www.tripadvisor.com/Attraction_Review-g32648-d284145-Reviews-International_City_Theatre-Long_Beach_California.html
Gameworks,10 Aquarium Way,Long Beach,CA,90802,562-308-7529,Naples Island Catalina Express Earl Burns Miller Japanese Garden Aquarium of the Pacific Long Beach Waterfront Long Beach Airport California State University Long Beach Toyota Grand Prix of Long Beach Scorpion Submarine The All American Melodrama Theater and Music Hall Rancho Los Cerritos Long Beach Convention & Entertainment Center The Pike at Rainbow Harbor Pine Avenue The Queen Mary Downtown Long Beach Long Beach Museum of Art Rosie's Dog Beach The Walter Pyramid Long Beach Playhouse,http://www.tripadvisor.com/Attraction_Review-g32648-d592044-Reviews-Gameworks-Long_Beach_California.html
The Terrace Theater,300 E. Ocean Blvd.,Long Beach,CA,90802,562-436-3661,Naples Island Catalina Express Earl Burns Miller Japanese Garden Aquarium of the Pacific Long Beach Waterfront Long Beach Airport California State University Long Beach Toyota Grand Prix of Long Beach Scorpion Submarine The All American Melodrama Theater and Music Hall Rancho Los Cerritos Long Beach Convention & Entertainment Center The Pike at Rainbow Harbor Pine Avenue The Queen Mary Downtown Long Beach Long Beach Museum of Art Rosie's Dog Beach The Walter Pyramid Long Beach Playhouse,http://www.tripadvisor.com/Attraction_Review-g32648-d284239-Reviews-The_Terrace_Theater-Long_Beach_California.html
Californian,419 Shoreline Village Drive at Pine Avenue,Long Beach,CA,"",800-432-2201,Naples Island Catalina Express Earl Burns Miller Japanese Garden Aquarium of the Pacific Long Beach Waterfront Long Beach Airport California State University Long Beach Toyota Grand Prix of Long Beach Scorpion Submarine The All American Melodrama Theater and Music Hall Rancho Los Cerritos Long Beach Convention & Entertainment Center The Pike at Rainbow Harbor Pine Avenue The Queen Mary Downtown Long Beach Long Beach Museum of Art Rosie's Dog Beach The Walter Pyramid Long Beach Playhouse,http://www.tripadvisor.com/Attraction_Review-g32648-d181813-Reviews-Californian-Long_Beach_California.html
Skinny House,708 Gladys Ave,Long Beach,CA,90804,Not applicable,Naples Island Catalina Express Earl Burns Miller Japanese Garden Aquarium of the Pacific Long Beach Waterfront Long Beach Airport California State University Long Beach Toyota Grand Prix of Long Beach Scorpion Submarine The All American Melodrama Theater and Music Hall Rancho Los Cerritos Long Beach Convention & Entertainment Center The Pike at Rainbow Harbor Pine Avenue The Queen Mary Downtown Long Beach Long Beach Museum of Art Rosie's Dog Beach The Walter Pyramid Long Beach Playhouse,http://www.tripadvisor.com/Attraction_Review-g32648-d591524-Reviews-Skinny_House-Long_Beach_California.html
Edison Theatre,213 East Broadway,Long Beach,CA,90802,562-432-1818,Naples Island Catalina Express Earl Burns Miller Japanese Garden Aquarium of the Pacific Long Beach Waterfront Long Beach Airport California State University Long Beach Toyota Grand Prix of Long Beach Scorpion Submarine The All American Melodrama Theater and Music Hall Rancho Los Cerritos Long Beach Convention & Entertainment Center The Pike at Rainbow Harbor Pine Avenue The Queen Mary Downtown Long Beach Long Beach Museum of Art Rosie's Dog Beach The Walter Pyramid Long Beach Playhouse,http://www.tripadvisor.com/Attraction_Review-g32648-d285030-Reviews-Edison_Theatre-Long_Beach_California.html
Leeway Sailing Center,5437 E. Ocean Blvd. near 54th Place,Long Beach,CA,"",1-310-570-1719,Naples Island Catalina Express Earl Burns Miller Japanese Garden Aquarium of the Pacific Long Beach Waterfront Long Beach Airport California State University Long Beach Toyota Grand Prix of Long Beach Scorpion Submarine The All American Melodrama Theater and Music Hall Rancho Los Cerritos Long Beach Convention & Entertainment Center The Pike at Rainbow Harbor Pine Avenue The Queen Mary Downtown Long Beach Long Beach Museum of Art Rosie's Dog Beach The Walter Pyramid Long Beach Playhouse,http://www.tripadvisor.com/Attraction_Review-g32648-d156636-Reviews-Leeway_Sailing_Center-Long_Beach_California.html
Marine Park (Mother's Beach),Appian Way below 2nd St,Long Beach,CA,"",562 570-3100,Naples Island Catalina Express Earl Burns Miller Japanese Garden Aquarium of the Pacific Long Beach Waterfront Long Beach Airport California State University Long Beach Toyota Grand Prix of Long Beach Scorpion Submarine The All American Melodrama Theater and Music Hall Rancho Los Cerritos Long Beach Convention & Entertainment Center The Pike at Rainbow Harbor Pine Avenue The Queen Mary Downtown Long Beach Long Beach Museum of Art Rosie's Dog Beach The Walter Pyramid Long Beach Playhouse,http://www.tripadvisor.com/Attraction_Review-g32648-d3571404-Reviews-Marine_Park_Mother_s_Beach-Long_Beach_California.html
El Dorado Park Golf Course,2400 Studebaker Rd,Long Beach,CA,90815,(562) 430-5411,Naples Island Catalina Express Earl Burns Miller Japanese Garden Aquarium of the Pacific Long Beach Waterfront Long Beach Airport California State University Long Beach Toyota Grand Prix of Long Beach Scorpion Submarine The All American Melodrama Theater and Music Hall Rancho Los Cerritos Long Beach Convention & Entertainment Center The Pike at Rainbow Harbor Pine Avenue The Queen Mary Downtown Long Beach Long Beach Museum of Art Rosie's Dog Beach The Walter Pyramid Long Beach Playhouse,http://www.tripadvisor.com/Attraction_Review-g32648-d4313170-Reviews-El_Dorado_Park_Golf_Course-Long_Beach_California.html
Act Out Mystery Theatre,880 S Harbor Scenic Dr,Long Beach,CA,90815,562 961-9862,Naples Island Catalina Express Earl Burns Miller Japanese Garden Aquarium of the Pacific Long Beach Waterfront Long Beach Airport California State University Long Beach Toyota Grand Prix of Long Beach Scorpion Submarine The All American Melodrama Theater and Music Hall Rancho Los Cerritos Long Beach Convention & Entertainment Center The Pike at Rainbow Harbor Pine Avenue The Queen Mary Downtown Long Beach Long Beach Museum of Art Rosie's Dog Beach The Walter Pyramid Long Beach Playhouse,http://www.tripadvisor.com/Attraction_Review-g32648-d3960703-Reviews-Act_Out_Mystery_Theatre-Long_Beach_California.html
World's Largest Flag,402 Lime Avenue,Long Beach,CA,"",Website,Naples Island Catalina Express Earl Burns Miller Japanese Garden Aquarium of the Pacific Long Beach Waterfront Long Beach Airport California State University Long Beach Toyota Grand Prix of Long Beach Scorpion Submarine The All American Melodrama Theater and Music Hall Rancho Los Cerritos Long Beach Convention & Entertainment Center The Pike at Rainbow Harbor Pine Avenue The Queen Mary Downtown Long Beach Long Beach Museum of Art Rosie's Dog Beach The Walter Pyramid Long Beach Playhouse,http://www.tripadvisor.com/Attraction_Review-g32648-d969305-Reviews-World_s_Largest_Flag-Long_Beach_California.html
Bale Grist Mill State Historic Park,Highway 29,St. Helena,CA,94574,(707) 942-4575,Robert Louis Stevenson Silverado Museum,http://www.tripadvisor.com/Attraction_Review-g33000-d116932-Reviews-Bale_Grist_Mill_State_Historic_Park-St_Helena_Napa_Valley_California.html
Robert Louis Stevenson Silverado Museum,1490 Library Lane,St. Helena,CA,94574,707-963-3757,Bale Grist Mill State Historic Park,http://www.tripadvisor.com/Attraction_Review-g33000-d116933-Reviews-Robert_Louis_Stevenson_Silverado_Museum-St_Helena_Napa_Valley_California.html
Avalon Theater,1 Casino Way (The Casino),Avalon,CA,"",310-510-0179,Catalina Island Casino Ballroom Catalina Island Casino Golf Gardens Miniature Golf Descanso Beach Catalina Island Museum Airport in the Sky Wrigley Memorial & Botanic Garden Catalina Island Visitors Bureau Rock Climbing Wall at Descanso Beach Club Three Palms Avalon Arcade Catalina Island Golf Course Nature Center at Avalon Canyon Santa Catalina Island Interpretive Center,http://www.tripadvisor.com/Attraction_Review-g29121-d196397-Reviews-Avalon_Theater-Avalon_Catalina_Island_California.html
Catalina Island Casino Ballroom,1 Casino Way,Avalon,CA,90704,310 510 2000,"Owner description: Few words can describe the ambiance of the Catalina Casino: it epitomizes everything glamorous and romantic about Catalina Island. The one-of-a-kind venue is simply stunning inside, outside, and all around. If the meticulously decorated walls could talk, they’d tell countless stories of romance and celebration gathered from decades of memorable events. The immense, Deco-themed ballroom is large enough to contain weddings, large meetings or lectures or musical events. The Casino has retained its signature lavish style: a stunning medley of rose-hued walls, an arching, 50-foot ceiling with five Tiffany chandeliers, an elevated stage, raised seating areas surrounding the wooden dance floor, and a vintage full-service bar anchoring the back. A sweeping veranda surrounds the ballroom with stunning 360-degree views of Avalon Bay. « less  Avalon Theater Catalina Island Casino Golf Gardens Miniature Golf Descanso Beach Catalina Island Museum Airport in the Sky Wrigley Memorial & Botanic Garden Catalina Island Visitors Bureau Rock Climbing Wall at Descanso Beach Club Three Palms Avalon Arcade Catalina Island Golf Course Nature Center at Avalon Canyon Santa Catalina Island Interpretive Center",http://www.tripadvisor.com/Attraction_Review-g29121-d220259-Reviews-Catalina_Island_Casino_Ballroom-Avalon_Catalina_Island_California.html
Catalina Island Casino,1 Casino Way,Avalon,CA,90704,310-510-8687,Avalon Theater Catalina Island Casino Ballroom Golf Gardens Miniature Golf Descanso Beach Catalina Island Museum Airport in the Sky Wrigley Memorial & Botanic Garden Catalina Island Visitors Bureau Rock Climbing Wall at Descanso Beach Club Three Palms Avalon Arcade Catalina Island Golf Course Nature Center at Avalon Canyon Santa Catalina Island Interpretive Center,http://www.tripadvisor.com/Attraction_Review-g29121-d102875-Reviews-Catalina_Island_Casino-Avalon_Catalina_Island_California.html
Golf Gardens Miniature Golf,10 Island Plaza,Avalon,CA,90704,310.510.1200,"Owner description: 18 hole course that has delighted visitors for 50 years! Internationally known as one of the world’s most challenging and beautiful miniature golf courses. No fancy electronics, just a good old fashioned challenging & fun layout. Great for the whole family. Landscaping was re-done a year ago featuring native and endemic plants from the Island. Open every day of the year, weather permitting. Open extended hours during summer months. « less  Avalon Theater Catalina Island Casino Ballroom Catalina Island Casino Descanso Beach Catalina Island Museum Airport in the Sky Wrigley Memorial & Botanic Garden Catalina Island Visitors Bureau Rock Climbing Wall at Descanso Beach Club Three Palms Avalon Arcade Catalina Island Golf Course Nature Center at Avalon Canyon Santa Catalina Island Interpretive Center",http://www.tripadvisor.com/Attraction_Review-g29121-d672130-Reviews-Golf_Gardens_Miniature_Golf-Avalon_Catalina_Island_California.html
Descanso Beach,#1 Descanso Canyon Road,Avalon,CA,90704,310-510-7410,"Owner description: Avalon's only seaside private beach club with restaurant and bar has been completely transformed to feature upgraded facilities with new high-end amenities such as private cabana and chaise lounge rentals. Enjoy cabana dinners; sit with your feet in the sand, and relax in our heated cabanas while indulging in a three-course meal. The ultimate in island dining, this new experience brings together the best beach-side atmosphere and flavor, all to the sound of the of the ocean just a few feet away. A favorite of both visitors and locals, this is a popular escape from downtown. « less  Avalon Theater Catalina Island Casino Ballroom Catalina Island Casino Golf Gardens Miniature Golf Catalina Island Museum Airport in the Sky Wrigley Memorial & Botanic Garden Catalina Island Visitors Bureau Rock Climbing Wall at Descanso Beach Club Three Palms Avalon Arcade Catalina Island Golf Course Nature Center at Avalon Canyon Santa Catalina Island Interpretive Center",http://www.tripadvisor.com/Attraction_Review-g29121-d652940-Reviews-Descanso_Beach-Avalon_Catalina_Island_California.html
Catalina Island Museum,"#1 Casino Way, Casino Building",Avalon,CA,90704,310-510-2414,"Owner description: Located in Avalon's historic Casino building, the museum has updated its entire facility to include an expanded museum store, a digital theater, a number of galleries dedicated to the history of Catalina Island and a special exhibitions gallery which changes 3-4 times each year. « less  Avalon Theater Catalina Island Casino Ballroom Catalina Island Casino Golf Gardens Miniature Golf Descanso Beach Airport in the Sky Wrigley Memorial & Botanic Garden Catalina Island Visitors Bureau Rock Climbing Wall at Descanso Beach Club Three Palms Avalon Arcade Catalina Island Golf Course Nature Center at Avalon Canyon Santa Catalina Island Interpretive Center",http://www.tripadvisor.com/Attraction_Review-g29121-d292831-Reviews-Catalina_Island_Museum-Avalon_Catalina_Island_California.html
Airport in the Sky,1 Airport Rod.,Avalon,CA,90704,310.510.0143,"Owner description: The Airport in the Sky occupies a 1,602-foot-tall mountaintop at the center of the Catalina Island, 10 miles from the city of Avalon. It's a great destination by tour or shuttle bus, bicycle, on foot whether hiking the Trans Catalina Trail or walking over from Black Jack, or of course, via private or chartered small plane. Its single 3,250-foot-long runway was constructed by blasting and leveling two adjacent peaks, then using the resulting debris to fill in the gaps.The image is of a T-34 Beechcraft that flew in to participate in one of the Airport in the Sky's monthly Aeroclub Fly-In Days. « less  Avalon Theater Catalina Island Casino Ballroom Catalina Island Casino Golf Gardens Miniature Golf Descanso Beach Catalina Island Museum Wrigley Memorial & Botanic Garden Catalina Island Visitors Bureau Rock Climbing Wall at Descanso Beach Club Three Palms Avalon Arcade Catalina Island Golf Course Nature Center at Avalon Canyon Santa Catalina Island Interpretive Center",http://www.tripadvisor.com/Attraction_Review-g29121-d260299-Reviews-Airport_in_the_Sky-Avalon_Catalina_Island_California.html
Wrigley Memorial & Botanic Garden,125 Clarissa Ave.,Avalon,CA,90704,310.510.2897,"Owner description: The Wrigley Memorial & Botanic Garden is a thirty-minute stroll up Avalon Canyon from town center. Or, take a quick ride by golf cart or bike, or by trolley. The Botanic Garden is the primary gateway to access one of the Island's most popular hikes, the Garden to Sky Trail. « less  Avalon Theater Catalina Island Casino Ballroom Catalina Island Casino Golf Gardens Miniature Golf Descanso Beach Catalina Island Museum Airport in the Sky Catalina Island Visitors Bureau Rock Climbing Wall at Descanso Beach Club Three Palms Avalon Arcade Catalina Island Golf Course Nature Center at Avalon Canyon Santa Catalina Island Interpretive Center",http://www.tripadvisor.com/Attraction_Review-g29121-d196396-Reviews-Wrigley_Memorial_Botanic_Garden-Avalon_Catalina_Island_California.html
Catalina Island Visitors Bureau,#1 Green Pier,Avalon,CA,90704,310-510-1520,Avalon Theater Catalina Island Casino Ballroom Catalina Island Casino Golf Gardens Miniature Golf Descanso Beach Catalina Island Museum Airport in the Sky Wrigley Memorial & Botanic Garden Rock Climbing Wall at Descanso Beach Club Three Palms Avalon Arcade Catalina Island Golf Course Nature Center at Avalon Canyon Santa Catalina Island Interpretive Center,http://www.tripadvisor.com/Attraction_Review-g29121-d104220-Reviews-Catalina_Island_Visitors_Bureau-Avalon_Catalina_Island_California.html
Rock Climbing Wall at Descanso Beach Club,1 Descanso Canyon Drive,Avalon,CA,90704,800-626-1496,Avalon Theater Catalina Island Casino Ballroom Catalina Island Casino Golf Gardens Miniature Golf Descanso Beach Catalina Island Museum Airport in the Sky Wrigley Memorial & Botanic Garden Catalina Island Visitors Bureau Three Palms Avalon Arcade Catalina Island Golf Course Nature Center at Avalon Canyon Santa Catalina Island Interpretive Center,http://www.tripadvisor.com/Attraction_Review-g29121-d2225090-Reviews-Rock_Climbing_Wall_at_Descanso_Beach_Club-Avalon_Catalina_Island_California.html
Three Palms Avalon Arcade,225 Crescent Ave.,Avalon,CA,90704,310 510 0967,"Owner description: Three Palms Avalon Arcade a family entertainment center located on Catalina Island. We feature a fully functioning interactive arcade, Island Bowling, X4D Ride,and a Sports Zone with amazing thin crust pizza and drinks. Whether it's thrills, competition, prizes, or a late night activity, there's something for everyone at Three Palms... « less  Avalon Theater Catalina Island Casino Ballroom Catalina Island Casino Golf Gardens Miniature Golf Descanso Beach Catalina Island Museum Airport in the Sky Wrigley Memorial & Botanic Garden Catalina Island Visitors Bureau Rock Climbing Wall at Descanso Beach Club Catalina Island Golf Course Nature Center at Avalon Canyon Santa Catalina Island Interpretive Center",http://www.tripadvisor.com/Attraction_Review-g29121-d3176339-Reviews-Three_Palms_Avalon_Arcade-Avalon_Catalina_Island_California.html
Catalina Island Golf Course,1 Country Club Drive,Avalon,CA,90704,310-510-0530,Avalon Theater Catalina Island Casino Ballroom Catalina Island Casino Golf Gardens Miniature Golf Descanso Beach Catalina Island Museum Airport in the Sky Wrigley Memorial & Botanic Garden Catalina Island Visitors Bureau Rock Climbing Wall at Descanso Beach Club Three Palms Avalon Arcade Nature Center at Avalon Canyon Santa Catalina Island Interpretive Center,http://www.tripadvisor.com/Attraction_Review-g29121-d254628-Reviews-Catalina_Island_Golf_Course-Avalon_Catalina_Island_California.html
Nature Center at Avalon Canyon,Avalon Canyon,Avalon,CA,90704,310 510 0954,Avalon Theater Catalina Island Casino Ballroom Catalina Island Casino Golf Gardens Miniature Golf Descanso Beach Catalina Island Museum Airport in the Sky Wrigley Memorial & Botanic Garden Catalina Island Visitors Bureau Rock Climbing Wall at Descanso Beach Club Three Palms Avalon Arcade Catalina Island Golf Course Santa Catalina Island Interpretive Center,http://www.tripadvisor.com/Attraction_Review-g29121-d2515435-Reviews-Nature_Center_at_Avalon_Canyon-Avalon_Catalina_Island_California.html
Trans-Catalina Trail,Renton Mine Road,CA,"","",310.510.2595,"Owner description: The Trans-Catalina Trail stretches 37.2 miles from the Renton Mine Trailhead on the East End to Starlight Beach on the West End. It winds up hills and down valleys offering spectacular views across the 43,000-acre Nature Preserve of the Catalina Island Conservancy known as Catalina's wildlands. The picture is of Parsons Landing. « less  Avalon Theater Catalina Island Casino Ballroom Catalina Island Casino Golf Gardens Miniature Golf Descanso Beach Catalina Island Museum Airport in the Sky Wrigley Memorial & Botanic Garden Catalina Island Visitors Bureau Rock Climbing Wall at Descanso Beach Club Three Palms Avalon Arcade Catalina Island Golf Course Nature Center at Avalon Canyon Two Harbors Santa Catalina Island Interpretive Center Starlight Beach",http://www.tripadvisor.com/Attraction_Review-g102873-d2209517-Reviews-Trans_Catalina_Trail-Catalina_Island_California.html
Two Harbors,West End,CA,90704,"",310-510-4205,"Owner description: The Village of Two Harbors, located on the west end of Catalina Island where Catalina Harbor and Isthmus Cove are separated by just 1/4 mile. A favorite destination for boaters from the mainland, with 720 moorings, pier and shore boat service. The village offers two restaurants, two bars, general store, marine repair, PADI certified SCUBA, snorkeling, kayak and Mt. bike rentals. There is also a large campground and a lodge. « less  Avalon Theater Catalina Island Casino Ballroom Catalina Island Casino Golf Gardens Miniature Golf Descanso Beach Catalina Island Museum Airport in the Sky Wrigley Memorial & Botanic Garden Catalina Island Visitors Bureau Rock Climbing Wall at Descanso Beach Club Three Palms Avalon Arcade Catalina Island Golf Course Nature Center at Avalon Canyon Trans-Catalina Trail Santa Catalina Island Interpretive Center Starlight Beach",http://www.tripadvisor.com/Attraction_Review-g102873-d652943-Reviews-Two_Harbors-Catalina_Island_California.html
Santa Catalina Island Interpretive Center,1202 Avalon Canyon Center,Avalon,CA,90704,310-510-2514,Avalon Theater Catalina Island Casino Ballroom Catalina Island Casino Golf Gardens Miniature Golf Descanso Beach Catalina Island Museum Airport in the Sky Wrigley Memorial & Botanic Garden Catalina Island Visitors Bureau Rock Climbing Wall at Descanso Beach Club Three Palms Avalon Arcade Catalina Island Golf Course Nature Center at Avalon Canyon,http://www.tripadvisor.com/Attraction_Review-g29121-d531945-Reviews-Santa_Catalina_Island_Interpretive_Center-Avalon_Catalina_Island_California.html
Starlight Beach,West End,CA,"","",Update attraction details,Avalon Theater Catalina Island Casino Ballroom Catalina Island Casino Golf Gardens Miniature Golf Descanso Beach Catalina Island Museum Airport in the Sky Wrigley Memorial & Botanic Garden Catalina Island Visitors Bureau Rock Climbing Wall at Descanso Beach Club Three Palms Avalon Arcade Catalina Island Golf Course Nature Center at Avalon Canyon Trans-Catalina Trail Two Harbors Santa Catalina Island Interpretive Center,http://www.tripadvisor.com/Attraction_Review-g102873-d208333-Reviews-Starlight_Beach-Catalina_Island_California.html
Paramount Theatre,2025 Broadway,Oakland,CA,94612-2303,510-893-2300,Oakland Museum of California Oakland Zoo Fairyland East Bay Regional Park District Mountain View Cemetery The Cathedral of Christ the Light Lake Merritt Grand Lake Theater Chabot Space & Science Center USS Potomac Mazzariello Labyrinth: Sibley Volcanic Regional Preserve Woodminster Amphitheater Jack London Square Chinatown Dunsmuir House Oracle Arena Jack London's Cabin Lakeside Park and Garden Center Old Oakland,http://www.tripadvisor.com/Attraction_Review-g32810-d117250-Reviews-Paramount_Theatre-Oakland_California.html
